,STAID,STANAME,CLASS,STATE,COMID,distance,DRAIN_SQKM,flowline_drainage_area,area_difference_pct,match_quality,quality_rank
498,01388500,POMPTON RIVER AT POMPTON PLAINS NJ,Non-ref,NJ,73005192,0.00019638476634936404,923.0895,957.3203663060632,3.708293324326964,excellent,0
3394,04135600,"EAST BRANCH AU SABLE RIVER AT GRAYLING, MI",Non-ref,MI,72052209,0.000584199999991597,182.3334,189.09497950783947,3.7083603485918966,excellent,0
3497,04189000,Blanchard River near Findlay OH,Non-ref,OH,72059518,0.0003081594922726792,909.2952,875.5545097836748,3.7106420683101833,excellent,0
7420,11142500,ARROYO DE LA CRUZ NR SAN SIMEON CA,Ref,CA,77025001,0.00016647414951235972,106.7625,110.72598307411607,3.71242999565959,excellent,0
5762,07354000,"LITTLE SANDY CK @ KISATCHIE, LA",Ref,LA,74070682,0.0006568266666810985,55.9602,58.03929851657524,3.7153164509334187,excellent,0
4284,06091700,Two Medicine River bl South Fork nr Browning MT,Non-ref,MT,74002034,3.086666664131599e-05,643.374,667.2916618423021,3.717536276303067,excellent,0
7821,11443500,SF AMERICAN R NR CAMINO CA,Non-ref,CA,77014363,0.0004583000000053517,1276.72,1324.214044886196,3.7200047689545066,excellent,0
2836,03350500,"CICERO CREEK AT NOBLESVILLE, IND.",Non-ref,IN,74031180,0.00016040481630742593,572.462,593.7741126002013,3.7228868641414308,excellent,0
1426,02150495,"SECOND BROAD RIVER NR LOGAN, NC",Non-ref,NC,73009729,0.000556000000010215,225.4149,233.8106532435329,3.724577764616673,excellent,0
1955,02359051,"CHIPOLA RIVER AT COCKRAN LANDING, FL",Non-ref,FL,73020451,0.00036666666667883874,3280.338,3158.0422184822132,3.7281457434504297,excellent,0
3179,04029990,"MONTREAL RIVER AT SAXON FALLS NEAR SAXON, WI",Non-ref,MI,72041256,0.00022458333332053826,683.8668,658.355020501718,3.7305187937595545,excellent,0
6876,09485700,"RILLITO CREEK AT DODGE BOULEVARD, AT TUCSON, AZ.",Non-ref,AZ,77032738,0.00020266666664525704,2237.807,2321.300550590712,3.73104340949476,excellent,0
4331,06190540,"Boiling River at Mammoth,YNP",Ref,WY,74011640,0.00039079434772381776,511.5537,530.6423579390853,3.7315061818701136,excellent,0
844,01552500,"Muncy Creek near Sonestown, PA",Ref,PA,73004221,0.00035751333335554136,60.6384,62.902087417395286,3.733092260671932,excellent,0
1639,02234500,"ST. JOHNS RIVER NEAR SANFORD, FL",Non-ref,FL,73021488,0.0002486658846873394,6940.465,7199.5726419895545,3.733289368789474,excellent,0
6028,08086290,"Big Sandy Ck abv Breckenridge, TX",Ref,TX,75006452,0.0003328280908505659,732.9825,760.3502538951112,3.7337527014780387,excellent,0
4288,06098500,Cut Bank Creek near Browning MT,Non-ref,MT,74002108,2.666666663486694e-05,320.6358,332.610296716441,3.7346100206031165,excellent,0
5109,06921720,"Big Creek near Blairstown, MO",Non-ref,MO,74038982,0.00023405234456966452,1079.744,1120.075175999541,3.7352535415377233,excellent,0
5905,08050400,"Elm Fk Trinity Rv at Gainesville, TX",Non-ref,TX,75002594,0.0002650766666647541,460.1115,477.30080091715024,3.735898997775596,excellent,0
3219,04060993,"BRULE RIVER AT US HIGHWAY 2 NEAR FLORENCE, WI",Non-ref,WI,72047020,4.5963333377585514e-05,975.5613,1012.0306350079975,3.7382925099629856,excellent,0
3594,04253500,MIDDLE BRANCH MOOSE RIVER AT OLD FORGE NY,Non-ref,NY,72055241,6.753999998210247e-05,137.5848,142.72859568191552,3.7386365949694444,excellent,0
8501,14042500,"CAMAS CREEK NEAR UKIAH, OREG.",Non-ref,OR,78020399,0.0006950199999735674,312.1182,323.7968830550877,3.7417500982280667,excellent,0
4980,06876700,"SALT C NR ADA, KS",Ref,KS,74038931,9.790666667441883e-05,1056.442,1095.9993104176244,3.744390171691813,excellent,0
4085,05528000,"DES PLAINES RIVER NEAR GURNEE, IL",Non-ref,IL,72058014,3.7542656042100494e-05,603.7821,626.3905968578432,3.744479483218067,excellent,0
904,01583600,"BEAVERDAM RUN AT COCKEYSVILLE, MD",Non-ref,MD,73007805,0.0002500033333348029,53.6463,55.65543963208909,3.7451597446405347,excellent,0
186,01111300,"NIPMUC RIVER NEAR HARRISVILLE, RI",Non-ref,RI,73004715,0.000766066666670895,41.0625,39.523546153266494,3.747832807874595,excellent,0
315,01189995,"FARMINGTON RIVER AT TARIFFVILLE, CT.",Non-ref,CT,73003349,0.000980379981883831,1492.974,1548.955805721138,3.749683900800551,excellent,0
5067,06907700,"Blackwater River at Valley City, MO",Non-ref,MO,74039072,0.00023334523778523894,1384.497,1436.414662715021,3.7499295928428102,excellent,0
3670,05055400,"SHEYENNE R BL DEVILS LK STATE OUTLET NR BREMEN, ND",Non-ref,ND,71047112,0.00027766666667616846,4184.39,4027.407618365123,3.7516192715037824,excellent,0
1606,02226100,"PENHOLOWAY CREEK NEAR JESUP, GA",Ref,GA,73018228,0.00016393333334008275,516.6882,497.2905477101802,3.754227847630323,excellent,0
3718,05099400,"LITTLE SOUTH PEMBINA RIVER NR WALHALLA, ND",Non-ref,ND,71044805,0.0007838792062533564,468.5786,450.9759066872296,3.7566148588028527,excellent,0
995,01626850,"SOUTH RIVER NEAR DOOMS, VA",Non-ref,VA,73006707,0.0003016333333363264,384.0444,398.48047190873007,3.7589590965862465,excellent,0
6433,09046600,"BLUE RIVER NEAR DILLON, CO.",Non-ref,CO,77007928,0.000536810000014043,319.5819,331.5956534552688,3.7592095970606545,excellent,0
4202,05592050,"ROBINSON CREEK NEAR SHELBYVILLE, IL",Ref,IL,74039729,0.00017249398520836922,254.1213,244.56802505993016,3.759336560953303,excellent,0
1961,02363000,PEA RIVER NEAR ARITON AL,Ref,AL,73017617,0.00031725288544733873,1292.513,1341.1249553964412,3.761041892533485,excellent,0
1180,02065500,"CUB CREEK AT PHENIX, VA",Ref,VA,73008382,0.0003190564096683867,252.5787,262.0853972425171,3.7638554804966162,excellent,0
7001,10146000,"SALT CREEK AT NEPHI, UTAH",Non-ref,UT,77008387,0.00032147333332233075,248.1021,257.44470652990987,3.765629766902359,excellent,0
2183,02474600,"BOGUE HOMO NR RICHTON, MS",Non-ref,MS,73018087,3.3333350302200415e-08,889.4718,922.9780520630867,3.7669830637786,excellent,0
6176,08171000,"Blanco Rv at Wimberley, TX",Non-ref,TX,75012242,0.0005506876900763294,924.5476,959.4101397280693,3.7707674248539877,excellent,0
4397,06284800,"WHISTLE CREEK NEAR GARLAND, WY",Non-ref,WY,74012514,0.0003928355292851817,247.4784,256.82324866417235,3.776025974053639,excellent,0
3541,04217000,TONAWANDA CREEK AT BATAVIA NY,Non-ref,NY,72055766,0.000538906666676553,443.268,460.0060951743993,3.77606666269601,excellent,0
3682,05059700,"MAPLE RIVER NR ENDERLIN, ND",Non-ref,ND,71048426,2.7846666661446307e-05,2145.448,2226.4845488630663,3.777138800990115,excellent,0
2588,03252000,"STONER CREEK AT PARIS, KY",Non-ref,KY,74047093,9.404755888414032e-05,618.516,641.8856067850353,3.778335044693319,excellent,0
590,01428000,TENMILE RIVER AT TUSTEN NY,Non-ref,NY,73003769,0.0007709915218679095,118.6839,123.17716322201271,3.7859079639384237,excellent,0
620,01443280,East Branch Paulins Kill near Lafayette NJ,Non-ref,NJ,73004020,0.0002780000000086602,33.9003,32.61626845472413,3.7876701541752524,excellent,0
3165,04014500,"BAPTISM RIVER NEAR BEAVER BAY, MN",Ref,MN,72040426,8.278000002803765e-05,344.7918,357.85639530955467,3.789125875254181,excellent,0
8568,14142500,"SANDY RIVER BLW BULL RUN RIVER, NR BULL RUN, OR",Non-ref,OR,78020148,0.0005406727010734241,1117.501,1159.9929844233575,3.802411310894353,excellent,0
2916,03382100,"SOUTH FORK SALINE RIVER NR CARRIER MILLS, IL",Non-ref,IL,74047566,0.0003342199999849527,367.272,381.24441814916594,3.804378811661642,excellent,0
6390,08400000,"FOURMILE DRAW NR LAKEWOOD, NM",Ref,NM,75006209,0.00016340000002657007,893.133,927.1242719568767,3.8058466048031625,excellent,0
7833,11451300,NF CACHE C NR CLEARLAKE OAKS CA,Non-ref,CA,77007561,6.235739004492945e-05,311.6871,323.5584500594609,3.8087396172189663,excellent,0
4251,06035000,Willow Creek near Harrison MT,Non-ref,MT,74012053,0.00016106713963634321,223.9119,232.44031830007611,3.808827623755643,excellent,0
200,01117000,"HUNT RIVER NEAR EAST GREENWICH, RI",Non-ref,RI,73004415,0.0005047799608265764,59.6844,61.95907877610706,3.8111780902665795,excellent,0
3996,05481300,"Des Moines River near Stratford, IA",Non-ref,IA,74022614,0.00023079333331565977,14082.34,14619.33825892522,3.8132743487603586,excellent,0
5668,07311800,"S Wichita Rv nr Benjamin, TX",Non-ref,TX,74067695,0.00046042079545275245,1438.061,1492.931961982988,3.815621311125752,excellent,0
8422,13305000,LEMHI RIVER NR LEMHI ID,Non-ref,ID,78022183,4.263256414560601e-14,2412.171,2320.130399464916,3.8156747815591743,excellent,0
1471,021650905,"REEDY RIVER NEAR WATERLOO, SC",Non-ref,SC,73011657,0.0002776666666548522,650.2356,675.0924782643398,3.8227495179193203,excellent,0
6399,08433000,"Barrilla Draw nr Saragosa, TX",Non-ref,TX,75012227,0.0003810000000044056,1480.109,1536.7123923667484,3.8242718858373603,excellent,0
4586,06442500,MEDICINE CR AT KENNEBEC SD,Non-ref,SD,74017549,0.00087508471110735,1154.836,1199.0293418815745,3.826806739794611,excellent,0
917,01587500,"SOUTH BRANCH PATAPSCO RIVER AT HENRYTON, MD",Non-ref,MD,73007107,0.0006602166666809239,166.7223,173.10924736823017,3.8308896699662744,excellent,0
6194,08178700,"Salado Ck at Loop 410 at San Antonio, TX",Non-ref,TX,75013025,0.0002938066666615669,349.7931,363.19349148419997,3.8309479186982207,excellent,0
381,01312000,HUDSON RIVER NEAR NEWCOMB NY,Non-ref,NY,73001807,0.0009211008633581251,498.2193,517.3148087337936,3.8327517086940674,excellent,0
5184,07026500,"REELFOOT CREEK NEAR SAMBURG, TN",Non-ref,TN,74056074,0.00021369999999620862,285.5538,296.5003354733977,3.833440659307514,excellent,0
549,01409500,BATSTO RIVER AT BATSTO NJ,Non-ref,NJ,73005701,0.0007856734156115847,177.4944,184.30039390790017,3.834483740275839,excellent,0
4060,05515000,"KANKAKEE RIVER NEAR NORTH LIBERTY, IND.",Non-ref,IN,74024820,0.0002923633333296039,401.1498,416.5349916804696,3.835273426652481,excellent,0
2342,03091500,Mahoning River at Pricetown OH,Non-ref,OH,74031441,0.00010462351929384561,708.7518,735.9496194533208,3.8374250976605335,excellent,0
6379,08390500,"RIO HONDO AT DIAMOND A RANCH NR ROSWELL, NM",Non-ref,NM,75002278,0.000836903301906824,2449.408,2543.4087208230503,3.837691426787633,excellent,0
887,01580520,"DEER CREEK NEAR DARLINGTON, MD",Non-ref,MD,73005516,5.600000000072214e-05,425.3841,441.7232764387155,3.841040706203059,excellent,0
8041,12119000,"CEDAR RIVER AT RENTON, WA",Non-ref,WA,78015992,1.5186296622656069e-05,448.3881,465.6321329477069,3.84578291611818,excellent,0
4325,06183800,Cottonwood Creek near Dagmar MT,Ref,MT,74002243,0.0002557369525014493,326.5461,339.1057981471503,3.8462251262992577,excellent,0
3406,04140500,"RIFLE RIVER AT STATE ROAD AT SELKIRK, MI",Non-ref,MI,72052238,0.0005586000000050717,299.1735,310.6920838902413,3.8501350855745256,excellent,0
3665,05052500,"ANTELOPE CREEK AT DWIGHT, ND",Non-ref,ND,71048468,0.00047800000000108867,727.5051,755.5286709794826,3.852010244255698,excellent,0
2724,03302800,"BLUE RIVER AT FREDERICKSBURG, IN",Non-ref,IN,74045612,2.2056666693970328e-05,731.1042,759.2982135871239,3.8563605006131674,excellent,0
4350,06214500,Yellowstone River at Billings MT,Non-ref,MT,74009651,0.0007241857669945502,29548.79,30690.008608656637,3.8621500530364736,excellent,0
7580,11259000,CHOWCHILLA R BL BUCHANAN DAM NR RAYMOND CA,Non-ref,CA,77014751,0.0003322833333001541,608.7639,632.2881710029418,3.8642683974758945,excellent,0
4857,06799460,"Logan Creek near Bancroft, Nebr.",Non-ref,NE,74023677,0.0006143228431146596,2210.763,2296.196207499531,3.8644218081961257,excellent,0
2047,02397500,"CEDAR CREEK NEAR CEDARTOWN, GA.",Non-ref,GA,73012160,0.0008129300250281568,296.604,308.0683286670378,3.8651969181257906,excellent,0
2941,03418000,"ROARING RIVER NEAR HILHAM, TN",Non-ref,TN,74056685,6.120666663633756e-05,201.231,209.00917074286187,3.8652944838826397,excellent,0
5960,08067500,"Cedar Bayou nr Crosby, TX",Non-ref,TX,75013267,0.0002066755270456119,176.1147,182.92333490432742,3.866023054479507,excellent,0
2698,03295500,"SALT RIVER NEAR VAN BUREN, KY",Non-ref,KY,74047049,0.0006051443403547617,506.8341,526.465624612293,3.873363022001292,excellent,0
7316,11073300,SAN ANTONIO C A RIVERSIDE DRIVE NR CHINO CA,Non-ref,CA,77031145,4.831896338469447e-05,83.5911,86.83153617137172,3.8765325152698393,excellent,0
101,01085000,"CONTOOCOOK RIVER NEAR HENNIKER, NH",Non-ref,NH,73001907,0.0004763999999752855,950.0697,913.1955967661954,3.8811997934261653,excellent,0
91,01076500,"PEMIGEWASSET RIVER AT PLYMOUTH, NH",Non-ref,NH,73001790,0.0001923024031680195,1608.937,1671.4575202358053,3.885827738177779,excellent,0
1589,02218500,"OCONEE RIVER NEAR GREENSBORO, GA.",Non-ref,GA,73011564,0.0007985819883918907,2704.175,2809.3044882082136,3.887673253698943,excellent,0
8414,13295000,VALLEY CREEK AT STANLEY ID,Non-ref,ID,78022501,0.00039283788633980113,376.3872,361.74673838173624,3.8897341934751686,excellent,0
7492,11176900,ARROYO DE LA LAGUNA A VERONA CA,Non-ref,CA,77014424,0.00041017614460709626,1044.58,1085.2324601269488,3.8917517209738732,excellent,0
5102,06919500,"Cedar Creek near Pleasant View, MO",Ref,MO,74046870,0.0009625608909806177,1069.424,1111.073265805017,3.894551254228161,excellent,0
5439,07170990,"VERDIGRIS R AT COFFEYVILLE, KS",Non-ref,KS,74054630,7.283199846925451e-05,8548.381,8881.3963947812,3.895654566416745,excellent,0
1177,02061500,"BIG OTTER RIVER NEAR EVINGTON, VA",Non-ref,VA,73008201,0.00014404666668355048,815.2614,847.0317446280841,3.8969519013268754,excellent,0
2198,02479431,POND CREEK NEAR DEER PARK AL,Ref,AL,73019473,0.0006690573652962864,52.8669,54.92767389650604,3.8980418683638387,excellent,0
5153,07014000,"Huzzah Creek near Steelville, MO",Ref,MO,74047366,0.0004173333333170604,663.7914,689.6687222763129,3.898411801706523,excellent,0
5269,07065200,"Jacks Fork near Mountain View, MO",Ref,MO,74047747,0.00045042701963308963,486.4167,505.3996550848816,3.90261170820854,excellent,0
313,01188090,"FARMINGTON RIVER AT UNIONVILLE, CT.",Non-ref,CT,73003423,9.916666667919571e-05,977.783,1015.9998236013698,3.908517902374025,excellent,0
6542,09166950,"LOST CANYON CREEK NEAR DOLORES, C0.",Non-ref,CO,77017755,0.00012848365915352664,179.3808,186.40747364657054,3.917182689881271,excellent,0
4473,06340000,"SPRING CREEK AT ZAP, ND",Non-ref,ND,74005140,0.00010730333333697216,1439.762,1496.2004283100355,3.919983185417836,excellent,0
2004,02380500,"COOSAWATTEE RIVER NEAR ELLIJAY, GA",Non-ref,GA,73011887,0.0008587833333351115,611.6292,635.6205936779689,3.9225389628175,excellent,0
6915,09505300,"RATTLESNAKE CANYON NEAR RIMROCK, AZ",Ref,AZ,77031938,0.0006642325400484256,65.0691,67.62294234511907,3.924815842111025,excellent,0
87,01074520,"EAST BRANCH PEMIGEWASSET RIVER AT LINCOLN, NH",Ref,NH,73000818,6.699999995163353e-05,297.1881,308.8566440546925,3.9263160451890435,excellent,0
5590,07262500,"FOURCHE LA FAVE RIVER NEAR NIMROD, ARK.",Non-ref,AR,74061975,0.00018717333335160902,1771.1,1840.6836380447257,3.9288373352563846,excellent,0
7271,11044300,SANTA MARGARITA R A FPUD SUMP NR FALLBROOK CA,Non-ref,CA,77028197,0.0005256666666682008,1603.53,1540.4866421932581,3.93153591181592,excellent,0
1313,02111500,"REDDIES RIVER AT NORTH WILKESBORO, NC",Ref,NC,73009869,0.0002777766666639536,233.6607,242.87347732551063,3.9428013891555764,excellent,0
245,01141500,"OMPOMPANOOSUC RIVER AT UNION VILLAGE, VT",Non-ref,VT,73002081,6.995999999759306e-05,338.4513,351.7978171830224,3.943408455816952,excellent,0
3543,04218000,TONAWANDA CREEK AT RAPIDS NY,Non-ref,NY,72055497,0.0003725462787415309,896.9733,932.3519660879056,3.9442273351844,excellent,0
5210,07040100,"St. Francis River at St. Francis, AR",Non-ref,AR,74053745,0.0003748333333106757,4375.354,4548.0219323245,3.946376277770891,excellent,0
4987,06880000,"LINCOLN CREEK NEAR SEWARD, NEBR.",Non-ref,NE,74030454,0.0008308481108487329,1130.25,1085.645889134904,3.9463933523641574,excellent,0
2648,03281000,"MIDDLE FORK KENTUCKY RIVER AT TALLEGA, KY",Non-ref,KY,74045581,0.00046598666665431665,1392.92,1448.0164971195968,3.9554674439017843,excellent,0
4677,06600500,"Floyd River at James, IA",Non-ref,IA,74023083,0.0001824854040493415,2297.873,2388.7845205621493,3.9563335555163075,excellent,0
5406,07154500,"Cimarron River near Kenton, OK",Non-ref,OK,74054182,2.0273333340981026e-05,3126.251,3249.966918992096,3.9573252113184703,excellent,0
5749,07346140,"Frazier Ck nr Linden, TX",Ref,TX,74068890,0.00023828555715990052,126.0261,131.015737723095,3.959209816930768,excellent,0
7300,11063000,CAJON C NR KEENBROOK CA,Non-ref,CA,77031289,0.00023561033648332994,105.554,109.73400305093456,3.9600612491564116,excellent,0
1326,02118000,"SOUTH YADKIN RIVER NEAR MOCKSVILLE, NC",Non-ref,NC,73009502,0.0,789.8688,821.1599091055458,3.9615578062516006,excellent,0
5507,07199000,"CANADIAN RIVER NEAR HEBRON, NM",Non-ref,NM,74055442,0.000543183333320485,514.9314,535.3321530083274,3.961838996092944,excellent,0
1908,02342500,"UCHEE CREEK NEAR FORT MITCHELL, AL.",Non-ref,AL,73015143,0.00016326344685588465,830.574,863.546365925155,3.9698288081682103,excellent,0
7612,11289650,TUOLUMNE R BL LAGRANGE DAM NR LAGRANGE CA,Non-ref,CA,77014034,0.0004994965127885498,3983.72,4141.892172260832,3.970464095389039,excellent,0
228,01126000,"FIVEMILE R AT KILLINGLY, CT.",Non-ref,CT,73004702,0.00017940000000038483,150.3765,144.4051070366566,3.97096152879166,excellent,0
1547,02201230,"OGEECHEE RIVER AT MIDVILLE, GA",Non-ref,GA,73014760,0.00036769552619303605,3358.992,3492.4548285201354,3.9732999816651895,excellent,0
7613,11290000,TUOLUMNE R A MODESTO CA,Non-ref,CA,77013969,0.0006247699999519795,4759.874,4949.176018713333,3.9770384407934625,excellent,0
6516,09132500,"NORTH FORK GUNNISON RIVER NEAR SOMERSET, CO.",Non-ref,CO,77013767,0.0008438466666760293,1362.955,1417.1744224951542,3.9780786962998986,excellent,0
4760,06709000,"PLUM CREEK NEAR SEDALIA, CO.",Non-ref,CO,74039312,0.0003731166781985915,711.3101,739.6097479051754,3.978524683562813,excellent,0
3669,05055300,"SHEYENNE R AB DEVILS LK STATE OUTLET NR FLORA, ND",Non-ref,ND,71047115,0.00028299999997472014,3955.045,3797.601660402369,3.9808229640277455,excellent,0
1330,02121500,"ABBOTTS CREEK AT LEXINGTON, NC",Non-ref,NC,73009646,0.0005887842464535801,454.2399,472.3226007541523,3.9808701864702583,excellent,0
4805,06751150,N FK CACHE LA POUDRE R BLW HALLIGAN RES NR VA DALE,Non-ref,CO,74031395,0.00021896739992234012,917.2269,953.8178699950003,3.989304063694626,excellent,0
3758,05278000,"MIDDLE FORK CROW RIVER NEAR SPICER, MN",Non-ref,MN,74011196,0.00022518758258547588,438.8994,456.4211290783545,3.992197090803609,excellent,0
8611,14171000,"MARYS RIVER NEAR PHILOMATH, OR",Non-ref,OR,78022276,0.000603873905176648,392.5557,408.23834738642404,3.9950120164919367,excellent,0
5046,06899000,WELDON RIVER AT MILL GROVE MO,Ref,MO,74031070,0.0007110406519349329,1243.715,1293.5205851952976,4.0045818531816115,excellent,0
7363,11108500,SANTA CLARA RIVER AT L.A.-VENTURA CO. LINE CA,Non-ref,CA,77028155,0.0002583226062908571,1666.937,1733.7208705303754,4.006382396597799,excellent,0
617,01440400,"Brodhead Creek near Analomink, PA",Ref,PA,73004092,0.000648153333315804,175.2084,182.22854458350096,4.0067397359378605,excellent,0
3505,04196800,Tymochtee Creek at Crawford OH,Ref,OH,72059517,0.0005001133333593089,608.067,632.4533626686831,4.010472969045038,excellent,0
2908,03376500,"PATOKA RIVER NEAR PRINCETON, IND.",Non-ref,IN,74046533,0.000606369992104719,2130.036,2215.725570089474,4.022916518287664,excellent,0
6996,10137500,"SOUTH FORK OGDEN RIVER NEAR HUNTSVILLE, UTAH",Non-ref,UT,77002337,0.0002189266666761114,356.3271,370.6967811459291,4.032721941701634,excellent,0
965,01608000,"SO FK SOUTH BRANCH POTOMAC R NR MOOREFIELD, WV",Non-ref,WV,73006825,0.000492617724223889,717.5779,746.5197193644548,4.0332651499516325,excellent,0
3989,05476500,"DES MOINES RIVER AT ESTHERVILLE, IA",Non-ref,IA,74017177,1.954678843398814e-05,3610.163,3755.957689720458,4.038451718674694,excellent,0
4353,06218500,"WIND RIVER NEAR DUBOIS, WY",Ref,WY,74018127,0.00023081666666513462,596.8782,620.9974690601905,4.040902994981305,excellent,0
7202,10346000,TRUCKEE R A FARAD CA,Non-ref,CA,77005919,0.0002718424879989955,2415.852,2513.582476983891,4.045383449975044,excellent,0
4688,06609500,"Boyer River at Logan, IA",Non-ref,IA,74023639,0.0002862999999848626,2252.106,2343.268365549965,4.047871883027032,excellent,0
2623,03271800,Twin Creek near Ingomar OH,Non-ref,OH,74039408,0.0001987111476308844,522.2061,543.3487842865454,4.048724112289273,excellent,0
5529,07227420,"Cramer Ck at US Hwy 54 nr Dalhart, TX",Ref,TX,74055858,0.0004122432534359965,245.4462,255.3866424412641,4.049947581695737,excellent,0
493,01387400,RAMAPO RIVER AT RAMAPO NY,Non-ref,NY,73003669,0.00016107421071701923,231.6789,241.0632964868519,4.050604732175394,excellent,0
836,01548000,"Bald Eagle Creek at Beech Creek Station, PA",Non-ref,PA,73003230,4.019194944205632e-05,1445.867,1504.4410373417395,4.0511359164943626,excellent,0
3965,05463500,"Black Hawk Creek at Hudson, IA",Non-ref,IA,74024137,0.00012421509122024441,777.0222,808.5264414003316,4.054484080420299,excellent,0
5404,07153000,"Black Bear Creek at Pawnee, OK",Non-ref,OK,74054945,0.00013375160471231875,1394.664,1451.2301794102207,4.055900160197774,excellent,0
3114,03574500,PAINT ROCK RIVER NEAR WOODVILLE AL,Ref,AL,74062486,0.00044438832768043404,813.8025,846.8820648654413,4.064814849480222,excellent,0
1478,02167582,"BUSH RIVER NR PROSPERITY, S C",Non-ref,SC,73011929,0.0004493333333357441,300.2706,312.4839698386123,4.067454435636496,excellent,0
1411,02146750,"MCALPINE CR BELOW MCMULLEN CR NR PINEVILLE, NC",Non-ref,NC,73009749,3.33333360913457e-09,238.3524,248.05341709893762,4.070031222231296,excellent,0
8084,12178100,"NEWHALEM CREEK NEAR NEWHALEM, WA",Ref,WA,78015092,1.781909060175555e-06,69.6834,72.52044818033208,4.071340061380581,excellent,0
2088,02423380,CAHABA RIVER NEAR MOUNTAIN BROOK AL,Non-ref,AL,73014908,0.0002652799999935951,363.1473,377.93587768789075,4.0723358504636495,excellent,0
3767,05291000,"WHETSTONE RIVER NEAR BIG STONE CITY, SD",Ref,SD,74011134,3.4996666641973206e-05,1046.776,1089.4143315335473,4.073300451438246,excellent,0
6382,08394024,"PECOS R N BOUNDARY (BLM WETLANDS) NR DEXTER, NM",Non-ref,NM,75001872,0.0001791337179005095,38053.16,36501.17206140581,4.078473216400941,excellent,0
3711,05087500,"MIDDLE RIVER AT ARGYLE, MN",Ref,MN,71044653,0.0002552366666748185,600.8184,625.3342388919872,4.080407472871534,excellent,0
1291,02102192,"BUCKHORN CREEK NR CORINTH, NC",Non-ref,NC,73009813,0.0002777800000259845,196.8201,204.85869203785077,4.084233286057052,excellent,0
5782,07362656,"Brushy Creek near Jessieville, AR",Ref,AR,74065158,0.00032998316456970075,47.0619,48.98463830600989,4.085551807321613,excellent,0
4640,06472000,JAMES R NEAR STRATFORD SD,Non-ref,SD,74009529,0.0006485666666549149,22339.56,23253.98086842926,4.093280567877152,excellent,0
1519,02196690,"HORSE CREEK AT CLEARWATER, S.C.",Non-ref,SC,73014891,0.00014099999999928062,386.9811,402.826898755144,4.094721616932703,excellent,0
5722,07338500,"Little River blw Lukfata Creek, nr Idabel, OK",Non-ref,OK,74067456,0.0004458666666806722,3182.201,3051.868731134026,4.095664254582728,excellent,0
3236,04066500,"PIKE RIVER AT AMBERG, WI",Ref,WI,72047189,0.00011496000000477126,660.1094,687.1464939010016,4.095850460696594,excellent,0
4153,05561000,"ACKERMAN CREEK AT FARMDALE, IL",Non-ref,IL,74034785,0.0003157833333133908,28.8999,30.083863122089078,4.096772383603676,excellent,0
4124,05540250,"EAST BRANCH DU PAGE RIVER AT BOLINGBROOK, IL",Non-ref,IL,74025075,0.0003922085613429119,194.9094,202.90442112939155,4.101916649167021,excellent,0
2236,03015000,"Conewango Creek at Russell, PA",Non-ref,PA,74023862,0.00021883333334216107,2083.342,2168.8422365813612,4.103994283289117,excellent,0
351,01208500,"NAUGATUCK RIVER AT BEACON FALLS, CT.",Non-ref,CT,73003429,0.0003849795729839066,674.4304,702.1190076575523,4.105480366477004,excellent,0
1028,01643500,"BENNETT CREEK AT PARK MILLS, MD",Non-ref,MD,73007041,0.00031426653784742085,163.8468,170.5827370426561,4.111119071386261,excellent,0
8571,14144800,MIDDLE FORK WILLAMETTE RIVER NR OAKRIDGE OREG,Ref,OR,78024675,0.00043359999999381676,669.3398,696.8590991535257,4.11140935493836,excellent,0
1038,01645000,"SENECA CREEK AT DAWSONVILLE, MD",Non-ref,MD,73006937,0.00013749691361331253,262.4328,273.23234844488377,4.115167176086138,excellent,0
2399,03131500,Black Fork at Loudonville OH,Non-ref,OH,74030888,0.0006591578703243771,903.7683,941.029621395906,4.122884305181546,excellent,0
950,01597000,"CRABTREE CREEK NEAR SWANTON, MD",Ref,MD,73005251,0.0008930499373738571,43.4745,45.26726976271694,4.1237271566480205,excellent,0
20,01029200,"Seboeis River near Shin Pond, Maine",Ref,ME,73000123,0.00019681138740061427,444.9492,463.3018241811732,4.124656068866548,excellent,0
1759,02301719,ALAFIA RIVER NEAR GIBSONTON FL,Non-ref,FL,73021633,0.0005300000000012517,1077.435,1032.9475004049336,4.129019346416843,excellent,0
5534,07231000,"Little River near Sasakwa, OK",Non-ref,OK,74062019,0.00047194333335909283,2301.16,2396.228875135082,4.131345718467303,excellent,0
7238,10390000,"SILVER CREEK NEAR SILVER LAKE, OR",Non-ref,OR,77000037,0.0004916890573143719,453.3804,434.63560922498334,4.1344510647166635,excellent,0
4833,06784000,"SOUTH LOUP R AT ST. MICHAEL, NEBR.",Ref,NE,74029356,0.00017284753859411747,6019.745,5770.858361316084,4.134504678917734,excellent,0
7429,11147500,SALINAS R A PASO ROBLES CA,Non-ref,CA,77021818,5.466878226251216e-05,1007.322,1048.9921370211678,4.136724604562172,excellent,0
3645,04292500,"LAMOILLE RIVER AT EAST GEORGIA, VT",Non-ref,VT,72051590,0.00013040698955651928,1787.564,1861.5373894151496,4.138223270056319,excellent,0
3059,0351706800,"CHEOAH RIVER NR BEARPEN GAP NR TAPOCO, NC",Non-ref,NC,74062739,3.333333467026023e-07,533.133,555.2116195467963,4.1412967396121205,excellent,0
