,STAID,STANAME,CLASS,STATE,COMID,distance,DRAIN_SQKM,flowline_drainage_area,area_difference_pct,match_quality,quality_rank
2595,01555500,"East Mahantango Creek near Dalmatia, PA",Non-ref,PA,73005419,0.0003625566666798363,421.7076,428.45915707246667,1.6010043623749377,excellent,0
9,14155500,"ROW RIVER NEAR COTTAGE GROVE, OR",Non-ref,OR,78024645,0.0004320933332948585,696.4029,707.5818840373033,1.605246623370362,excellent,0
1711,02447025,TOMBIGBEE R AT GAINESVILLE L&D NR GAINESVILLE AL,Non-ref,AL,73014316,0.00047944668190343434,18672.03,18971.82846399516,1.6056018761493047,excellent,0
2698,02082506,"TAR R BL TAR R RESERVOIR NR ROCKY MOUNT, NC",Non-ref,NC,73009358,0.0005555599999880202,2030.275,2062.8784830060063,1.60586536336241,excellent,0
2033,04166100,"RIVER ROUGE AT SOUTHFIELD, MI",Non-ref,MI,72058040,0.0005151367181812928,224.3466,227.95032871159665,1.6063219641379272,excellent,0
726,09444500,"SAN FRANCISCO RIVER AT CLIFTON, AZ.",Non-ref,AZ,77032403,0.00029166033399621204,7161.816,7276.956752090893,1.607703298868518,excellent,0
2088,03459500,"PIGEON RIVER NEAR HEPCO, NC",Non-ref,NC,74054122,0.0005892556509631321,905.6979,920.2629904257401,1.608162106342534,excellent,0
487,12424000,"HANGMAN CREEK AT SPOKANE, WA",Non-ref,WA,78015836,0.0003611760016988136,1785.244,1756.5149454967536,1.6092508644894643,excellent,0
2691,02077000,"BANISTER RIVER AT HALIFAX, VA",Non-ref,VA,73008125,1.048666666747522e-05,1415.316,1438.1053199904015,1.610193058680995,excellent,0
1764,03325000,"WABASH RIVER AT WABASH, IND.",Non-ref,IN,74030316,4.318666666591752e-05,4696.833,4772.534402047747,1.6117541766493988,excellent,0
2620,01616500,"OPEQUON CREEK NEAR MARTINSBURG, WV",Non-ref,WV,73006807,0.0002751066666633051,706.3537,717.7842728648628,1.6182505825145144,excellent,0
2854,01479000,"WHITE CLAY CREEK NEAR NEWARK, DE",Non-ref,DE,73005667,5.5553333325519816e-05,230.7807,234.5174621107728,1.6191831079344223,excellent,0
2058,03157500,Hocking River at Enterprise OH,Non-ref,OH,74039045,0.00039924000002145027,1194.712,1214.102699073857,1.6230438025111427,excellent,0
2080,03531500,"POWELL RIVER NEAR JONESVILLE, VA",Non-ref,VA,74055393,0.0007261133333145153,827.6904,841.1345806016644,1.6243006565817932,excellent,0
2572,01532000,"Towanda Creek near Monroeton, PA",Ref,PA,73003481,0.00010315273722303775,553.941,563.0248808444966,1.639864325712765,excellent,0
2607,01571500,"Yellow Breeches Creek near Camp Hill, PA",Non-ref,PA,73005350,0.0006457033333688855,557.7318,566.8805730299039,1.640353487088929,excellent,0
2200,03197000,"ELK RIVER AT QUEEN SHOALS, WV",Non-ref,WV,74045300,4.389011792726491e-05,2950.136,2998.5428311885985,1.6408338865936525,excellent,0
213,11501000,"SPRAGUE RIVER NEAR CHILOQUIN, OR",Non-ref,OR,77001071,0.0004142433333953477,4121.275,4189.1663229084415,1.6473378483222283,excellent,0
1760,04117500,"THORNAPPLE RIVER NEAR HASTINGS, MI",Non-ref,MI,72055289,3.546666668086118e-05,1101.07,1082.9050313030586,1.6497560279492938,excellent,0
2216,03164000,"NEW RIVER NEAR GALAX, VA",Ref,VA,74054793,0.000933077685549995,2952.736,2903.804776200325,1.6571486174068757,excellent,0
488,12431000,"LITTLE SPOKANE RIVER AT DARTFORD, WA",Non-ref,WA,78015650,0.0003861199999590781,2121.289,2156.508470957644,1.6602863144834958,excellent,0
341,11046530,SAN JUAN C AT LA NOVIA ST BR AT SAN JUAN CAPIS CA,Non-ref,CA,77028771,0.00014221567287501618,283.8213,288.53642437885014,1.661300395301598,excellent,0
2721,02133500,"DROWNING CREEK NEAR HOFFMAN, NC",Non-ref,NC,73009615,0.000555556666654411,472.1283,479.996795619676,1.6666011378000363,excellent,0
1810,03360000,"EEL RIVER AT BOWLING GREEN, IN",Non-ref,IN,74038650,0.00026527333334058767,2151.338,2187.2631644956,1.669898662860034,excellent,0
2444,02113850,"ARARAT RIVER AT ARARAT, NC",Non-ref,NC,73009233,3.3333265037072124e-09,596.7874,606.7694679306169,1.6726338274931467,excellent,0
2434,02072500,"SMITH RIVER AT BASSETT, VA",Non-ref,VA,73008181,0.0001264636907903671,670.0635,681.2798905927955,1.6739294996363039,excellent,0
2059,03159500,Hocking River at Athens OH,Non-ref,OH,74038624,4.305337489894425e-05,2447.092,2488.146214049896,1.677673501850197,excellent,0
2363,01599000,"GEORGES CREEK AT FRANKLIN, MD",Non-ref,MD,73006714,0.0005277733333315383,188.4726,191.64045777382577,1.6808054718965904,excellent,0
1924,04180500,"ST. JOSEPH RIVER NEAR FORT WAYNE, IN",Non-ref,IN,72059464,0.0007727380756332344,2716.033,2670.37578714758,1.681025703753227,excellent,0
1800,03353000,"WHITE RIVER AT INDIANAPOLIS, IN",Non-ref,IN,74037829,0.0009603641459480165,4239.058,4167.532728094452,1.6872916554939312,excellent,0
2203,03200500,"COAL RIVER AT TORNADO, WV",Non-ref,WV,74046817,0.000613912464423357,2223.267,2260.792931006535,1.6878733416425156,excellent,0
664,13069500,SNAKE RIVER NR BLACKFOOT ID,Non-ref,ID,78026492,0.0007128390601597256,31558.4,32091.34635119249,1.6887622667577817,excellent,0
212,14187200,"SOUTH SANTIAM RIVER NEAR FOSTER,OR",Non-ref,OR,78022209,0.00022477981764720982,1444.943,1469.3977767164147,1.692438851665062,excellent,0
325,11295270,NF STANISLAUS R BL MCKAYS POINT DAM NR AVERY CA,Non-ref,CA,77015313,0.00019999999999242846,430.3035,437.5930931433377,1.6940585292329013,excellent,0
1481,05394500,"PRAIRIE RIVER NEAR MERRILL, WI",Non-ref,WI,74011354,8.350695383539258e-05,483.1974,475.0105719111534,1.6943030092559677,excellent,0
1731,02479160,"BLACK CREEK NR WIGGINS, MS",Non-ref,MS,73017995,0.0005555666666623438,1815.758,1846.5410880105567,1.6953298848501088,excellent,0
287,11439500,SF AMERICAN R NR KYBURZ(RIVER ONLY) CA,Non-ref,CA,77015045,0.00018480666663833745,499.6917,508.22435718966784,1.7075843344341752,excellent,0
1521,05567500,"MACKINAW RIVER NEAR CONGERVILLE, IL",Non-ref,IL,74030671,0.0002826376515105461,1982.459,2016.329617039025,1.7085153861454316,excellent,0
1533,05583000,"SANGAMON RIVER NEAR OAKFORD, IL",Non-ref,IL,74029628,0.0005061941744155247,13263.83,13036.977052255628,1.7103125397744972,excellent,0
31,14339000,"ROGUE RIVER AT DODGE BRIDGE, NEAR EAGLE POINT, OR",Non-ref,OR,78026709,0.00011834846198210834,3154.809,3208.852118180708,1.7130393054130377,excellent,0
2489,02234324,"HOWELL CREEK NR SLAVIA, FLA.",Non-ref,FL,73022151,0.0003442033333271866,85.1463,83.68588732420262,1.7151804315599994,excellent,0
732,06043500,Gallatin River near Gallatin Gateway MT,Ref,MT,74010867,0.0005108000000006997,2120.42,2156.823104252101,1.7167874407947954,excellent,0
1912,04176500,"RIVER RAISIN NEAR MONROE, MI",Non-ref,MI,72058147,0.0006008399999402059,2685.966,2732.204051126529,1.7214682213598078,excellent,0
1686,03379500,"LITTLE WABASH RIVER BELOW CLAY CITY, IL",Non-ref,IL,74038531,0.00022951999996223552,2928.654,2979.1814126868267,1.7252776424537233,excellent,0
529,10315500,"MARYS R AB HOT SPRINGS C NR DEETH, NV",Non-ref,NV,77001585,0.0005724288666331662,1011.985,994.4871735635006,1.7290598612132981,excellent,0
604,09504500,"OAK CREEK NEAR CORNVILLE, AZ.",Non-ref,AZ,77027516,0.00015514666665694676,918.9144,934.8076194415904,1.7295647387384958,excellent,0
2541,04263000,OSWEGATCHIE RIVER NEAR HEUVELTON NY,Non-ref,NY,72051498,0.0003380966666810537,2548.609,2592.8642777096698,1.7364483021785542,excellent,0
1507,05432500,"PECATONICA RIVER AT DARLINGTON, WI",Non-ref,WI,74024104,0.00027888000001041746,705.6225,717.8785689819794,1.736915841257813,excellent,0
2608,01573000,"Swatara Creek at Harper Tavern, PA",Non-ref,PA,73005388,0.00031171000000540516,871.6752,886.8661769195427,1.742733637430853,excellent,0
3046,01109403,"TEN MILE RIVER AT PAWTUCKET AVE @ E PROVIDENCE, RI",Non-ref,RI,73003765,0.0001634406614212923,137.592,139.999829326199,1.7499777066973317,excellent,0
1779,03334500,"SOUTH FORK WILDCAT CREEK NEAR LAFAYETTE, IND.",Non-ref,IN,74031009,0.0005859744040541186,634.6143,623.5026723660711,1.7509261348079983,excellent,0
2530,02295637,PEACE RIVER AT ZOLFO SPRINGS FL,Non-ref,FL,73022317,0.00028156992028560793,2280.138,2240.173392717558,1.7527275665965,excellent,0
2403,02017500,"JOHNS CREEK AT NEW CASTLE, VA",Ref,VA,73008391,0.0003360949241548704,276.1497,280.9919603540584,1.7534910789540588,excellent,0
722,09494000,"WHITE RIVER NEAR FORT APACHE, AZ.",Ref,AZ,77027971,0.0003584135712037491,1628.228,1656.8005731705907,1.75482630016132,excellent,0
2371,01622000,"NORTH RIVER NEAR BURKETOWN, VA",Non-ref,VA,73006833,0.000518606255495195,970.5348,987.6283825094839,1.7612539508613083,excellent,0
2250,02163500,"SALUDA RIVER NEAR WARE SHOALS, SC",Non-ref,SC,73011129,0.0001185133333478916,1505.403,1531.930925047924,1.7621809607077887,excellent,0
1669,05572000,"SANGAMON RIVER AT MONTICELLO, IL",Non-ref,IL,74030627,0.00046306537480711045,1426.457,1451.6791100250657,1.7681647624194492,excellent,0
2586,01548500,"Pine Creek at Cedar Run, PA",Ref,PA,73003377,6.318941896736064e-05,1557.047,1584.7128937551706,1.7768181535413252,excellent,0
997,07103700,"FOUNTAIN CREEK NEAR COLORADO SPRINGS, CO.",Non-ref,CO,74040205,0.00028643000000982966,264.1635,268.8635630838761,1.7792250193066426,excellent,0
2679,02041650,"APPOMATTOX RIVER AT MATOACA, VA",Non-ref,VA,73008074,0.0001505000000037171,3482.478,3544.5226262667243,1.7816229209983294,excellent,0
1316,05471500,"South Skunk River near Oskaloosa, IA",Non-ref,IA,74029634,0.0005938494880466359,4246.927,4322.595603993781,1.7817260337599703,excellent,0
1550,07063000,"Black River at Poplar Bluff, MO",Non-ref,MO,74054225,0.00011981217296442215,3231.511,3289.2286813535247,1.786089583279301,excellent,0
3142,01066000,"Saco River at Cornish, Maine",Non-ref,ME,73001624,0.00011785113020039732,3354.558,3414.7518347761934,1.794389447915147,excellent,0
2996,01170000,"DEERFIELD RIVER NEAR WEST DEERFIELD, MA",Non-ref,MA,73001863,8.996666666405419e-05,1451.378,1477.5228525824832,1.8013813481038903,excellent,0
651,13055340,SF TETON RIVER NEAR REXBURG ID,Non-ref,ID,78024468,0.0,2764.828,2814.6869962145106,1.8033308478686787,excellent,0
2866,01481500,"BRANDYWINE CREEK AT WILMINGTON, DE",Non-ref,DE,73005442,0.00045175873738498973,823.9563,838.8409056423449,1.8064799847206472,excellent,0
1264,08066200,"Long King Ck at Livingston, TX",Ref,TX,75013207,0.0004975226882666146,364.1202,370.71688021604365,1.8116765332007498,excellent,0
1180,05247500,"CROW WING RIVER NEAR PILLAGER, MN",Non-ref,MN,74004512,0.0005634038270744584,10016.24,9834.538093364996,1.814073011778911,excellent,0
2091,03498500,"LITTLE RIVER NEAR MARYVILLE, TN",Ref,TN,74055449,0.0007478031334506695,696.7582,709.4164152562288,1.8167300013446273,excellent,0
1451,07066000,"Jacks Fork at Eminence, MO",Ref,MO,74045739,8.610666669994771e-05,1053.496,1072.690388272283,1.8219706835415437,excellent,0
2567,01518000,"Tioga River at Tioga, PA",Non-ref,PA,73003466,0.00024874333333002596,724.5027,737.7234547014828,1.8248040623565305,excellent,0
978,08390800,"RIO HONDO BLW DIAMOND A DAM NR ROSWELL, NM",Non-ref,NM,75002278,0.000341143666563212,2497.768,2543.4087208230503,1.8272602108382479,excellent,0
2386,03069500,"CHEAT RIVER NEAR PARSONS, WV",Ref,WV,74037748,7.710763746987211e-05,1856.853,1891.014639035874,1.8397600152448272,excellent,0
1261,07343500,"White Oak Ck nr Talco, TX",Non-ref,TX,74067766,0.0002702703538843179,1393.465,1419.211514426458,1.8476613640427377,excellent,0
2081,02177000,"CHATTOOGA RIVER NEAR CLAYTON, GA",Ref,GA,73011365,0.000159676666655173,526.7736,536.5511562692178,1.8561211627192074,excellent,0
1231,06915000,"BIG BULL C NR HILLSDALE, KS",Non-ref,KS,74040063,0.0007964466666550153,378.9171,386.000745260265,1.869444598901705,excellent,0
2174,03109500,Little Beaver Creek near East Liverpool OH,Non-ref,OH,74030961,0.00010247155773461957,1304.177,1328.7599211080205,1.8849374822605083,excellent,0
943,08246500,"CONEJOS RIVER NEAR MOGOTE, CO.",Non-ref,CO,75000116,0.00038177873627640295,729.6696,743.442101023806,1.8874982627487917,excellent,0
2844,01472199,"West Branch Perkiomen Creek at Hillegass, PA",Non-ref,PA,73006281,0.00017872666663265588,60.7572,61.9041017566905,1.887680401154931,excellent,0
2548,01523500,CANACADEA CREEK NEAR HORNELL NY,Non-ref,NY,73003908,0.0005858505581754807,151.6824,148.80628048129725,1.8961458407189964,excellent,0
254,10344400,LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA,Non-ref,CA,77007269,0.00019939333331819853,377.4933,384.6725156319528,1.9018127293789964,excellent,0
2205,03202750,"CLEAR FORK AT CLEAR FORK, WV",Non-ref,WV,74047907,0.00016579000001115674,327.1086,333.3527102177836,1.9088798697996932,excellent,0
1919,03322900,"WABASH RIVER AT LINN GROVE, IN",Non-ref,IN,74030812,5.472063678418671e-05,1293.521,1318.3067569750294,1.9161464695996024,excellent,0
305,11238500,BIG C NR MOUTH NR BIG CREEK CA,Non-ref,CA,77015360,0.0001275738484586321,339.0264,345.5267935183303,1.9173708945174388,excellent,0
190,14092500,"DESCHUTES RIVER NEAR MADRAS, OR",Non-ref,OR,78021849,0.0005061100000034459,20857.07,21257.18202101721,1.918352007339536,excellent,0
701,09326500,"FERRON CREEK (UPPER STATION) NEAR FERRON, UT",Non-ref,UT,77007856,5.5394745239378026e-05,358.7283,365.614573649996,1.9196349019567134,excellent,0
2357,03083500,"Youghiogheny River at Sutersville, PA",Non-ref,PA,74029763,0.0006052636532587624,4429.456,4514.828796385956,1.9273878414404737,excellent,0
2155,03094000,Mahoning River at Leavittsburg OH,Non-ref,OH,74030829,9.523314133192804e-05,1487.505,1516.2109901487015,1.9298079770287426,excellent,0
696,10163000,"PROVO RIVER AT PROVO, UT",Non-ref,UT,77006494,0.0002815345649459639,1767.912,1802.1341088636893,1.9357359904615896,excellent,0
65,11403800,ROCK C PH NR STORRIE CA,Non-ref,CA,77006358,0.0004841560130733502,4862.734,4768.410756106247,1.9397162973288888,excellent,0
2735,01336000,MOHAWK RIVER BELOW DELTA DAM NEAR ROME NY,Non-ref,NY,73002079,0.0005701766662005875,386.4249,393.94204336658447,1.9453051204993497,excellent,0
2341,03045000,"Loyalhanna Creek at Kingston, PA",Non-ref,PA,74032181,0.0009037833333422897,444.0222,452.69534996629903,1.9533144888474125,excellent,0
3102,04288000,"MAD RIVER NEAR MORETOWN, VT",Non-ref,VT,72052225,0.00011638999997387602,364.0464,371.19465988520017,1.9635573611496122,excellent,0
2545,01509000,TIOUGHNIOGA RIVER AT CORTLAND NY,Non-ref,NY,73001957,0.00020594333335566262,759.843,774.7737419399436,1.9649772308152722,excellent,0
904,09025000,"VASQUEZ CREEK AT WINTER PARK, CO.",Non-ref,CO,77010871,0.0002001065050424652,73.8018,72.351473959121,1.9651635066881914,excellent,0
2886,02042500,"CHICKAHOMINY RIVER NEAR PROVIDENCE FORGE, VA",Non-ref,VA,73008159,0.00042431666668107937,646.929,659.6565043785047,1.9673726759048837,excellent,0
2737,01347000,MOHAWK RIVER NEAR LITTLE FALLS NY,Non-ref,NY,73001859,0.0006267333333696002,3450.5,3382.4974687433355,1.970802238999116,excellent,0
112,11151300,SAN LORENZO C BL BITTERWATER C NR KING CITY CA,Ref,CA,77021942,0.0007013235793377968,608.2281,620.2682094048512,1.979538499594336,excellent,0
609,09512500,"AGUA FRIA RIVER NEAR MAYER, AZ.",Non-ref,AZ,77028147,0.00030731999998323545,1515.018,1545.0260752517138,1.9807075065585864,excellent,0
2838,01470779,"Tulpehocken Creek near Bernville, PA",Non-ref,PA,73005649,0.000784974156821464,179.1595,182.71681520798057,1.9855576779241764,excellent,0
400,12500450,"YAKIMA RIVER ABOVE AHTANUM CREEK AT UNION GAP, WA",Non-ref,WA,78017627,0.00024935082973993086,9018.442,8839.256766971408,1.986875704568384,excellent,0
1185,05313500,"YELLOW MEDICINE RIVER NEAR GRANITE FALLS, MN",Non-ref,MN,74010053,0.000574371789943953,1800.724,1764.8346899466171,1.993048909959706,excellent,0
106,11143200,CARMEL R A ROBLES DEL RIO CA,Non-ref,CA,77022630,0.00023948333335255254,499.8699,509.84045120551673,1.9946292436325446,excellent,0
1922,04178000,"ST. JOSEPH RIVER NEAR NEWVILLE, IN",Non-ref,OH,72058176,0.00038592473905824695,1600.184,1632.1294447975476,1.996360718364118,excellent,0
312,11266500,MERCED R A POHONO BRIDGE NR YOSEMITE CA,Ref,CA,77014802,0.00020471333331784078,833.0817,849.7619004756575,2.0022286500420736,excellent,0
1709,07283000,"SKUNA RIVER AT BRUCE, MS",Non-ref,MS,74067523,2.3570127503960743e-09,668.8198,682.230629815765,2.005148444433771,excellent,0
2675,02039000,"BUFFALO CREEK NEAR HAMPDEN SYDNEY, VA",Non-ref,VA,73008332,0.0005508066666664035,180.1008,183.71483165082645,2.006671625459999,excellent,0
1469,08014500,"Whiskey Chitto Creek Near Oberlin, LA",Ref,LA,74071326,0.0004166666666698404,1305.147,1331.3644010246996,2.0087699718652163,excellent,0
2627,01591000,"PATUXENT RIVER NEAR UNITY, MD",Non-ref,MD,73007727,8.333333330057258e-05,88.9722,90.76358750525715,2.0134238618997267,excellent,0
2102,02218300,"OCONEE RIVER NEAR PENFIELD, GA",Non-ref,GA,73011588,2.0600377554790522e-06,2439.963,2489.0934156028657,2.013572156744404,excellent,0
96,11180700,ALAMEDA C FLOOD CHANNEL A UNION CITY CA,Non-ref,CA,77014214,7.533130176634427e-05,1694.78,1728.9677152571626,2.0172361756194084,excellent,0
1425,05495500,"BEAR CREEK NEAR MARCELLINE, IL",Ref,IL,74031472,0.000268490801831704,905.5557,923.8907625302213,2.0247305085950327,excellent,0
610,09498400,"PINAL CREEK AT INSPIRATION DAM, NR GLOBE, AZ.",Non-ref,AZ,77028651,0.00015203738603125744,505.7451,515.9991465296395,2.0275127785992355,excellent,0
2581,01547100,"Spring Creek at Milesburg, PA",Non-ref,PA,73005529,0.0005477909093379372,377.3214,369.6296746507004,2.0385075824746726,excellent,0
2086,03456500,"EAST FORK PIGEON RIVER NEAR CANTON, NC",Ref,NC,74066647,0.0002777800000188791,133.4268,136.1520493310858,2.0425052021676455,excellent,0
2034,04166500,"RIVER ROUGE AT DETROIT, MI",Non-ref,MI,72058010,0.0004846499999899833,475.9533,485.68489709606666,2.0446537708776575,excellent,0
84,11454000,PUTAH C NR WINTERS CA,Non-ref,CA,77014336,0.00018486999998401646,1491.096,1521.6239197238724,2.0473477042304724,excellent,0
2734,01325000,SACANDAGA RIVER AT STEWARTS BRIDGE NR HADLEY NY,Non-ref,NY,73001864,0.0006789233333250877,2776.659,2719.790708024198,2.0480833971979306,excellent,0
3117,01096500,"NASHUA RIVER AT EAST PEPPERELL, MA",Non-ref,MA,73001716,0.0007653333333337287,1125.681,1148.7897992030885,2.052872812376547,excellent,0
1238,07186000,"Spring River near Waco, MO",Non-ref,MO,74046031,0.0002555566666728737,2998.955,3060.6658778187816,2.0577460421640765,excellent,0
169,14140000,"BULL RUN RIVER NEAR BULL RUN, OR",Non-ref,OR,78020325,0.0002468274070747614,278.091,283.81588613511786,2.0586376887845548,excellent,0
1117,06470800,"BEAR CREEK NR OAKES, ND",Ref,ND,74005251,0.00048814173830043136,1071.145,1093.2498792663166,2.0636682490528013,excellent,0
1603,05438500,"KISHWAUKEE RIVER AT BELVIDERE, IL",Non-ref,IL,74024080,0.0002987466666581895,1404.788,1433.7939984179586,2.0647954294853466,excellent,0
1616,05532500,"DES PLAINES RIVER AT RIVERSIDE, IL",Non-ref,IL,72057953,0.00013331319848678213,1634.157,1667.9465023032812,2.0677023262318937,excellent,0
240,10311000,"CARSON RIVER NEAR CARSON CITY, NV",Non-ref,NV,77005629,0.0006511463505039129,2294.902,2342.422916588488,2.0707165965469567,excellent,0
1766,03327500,"WABASH RIVER AT PERU, IND.",Non-ref,IN,74030286,0.0005969549223290365,7079.218,7226.367370942224,2.0786105321551602,excellent,0
170,14140001,"BULL RUN RIVER NEAR BULL RUN, OR",Non-ref,OR,78020325,0.00015770999996789217,278.0101,283.81588613511786,2.088336407604559,excellent,0
485,12419000,SPOKANE RIVER NR POST FALLS ID,Non-ref,ID,78015586,0.00045736999996393024,10162.14,9949.720568249979,2.0903021583054406,excellent,0
3118,01097000,"ASSABET RIVER AT MAYNARD, MA",Non-ref,MA,73003541,0.00011037465447116067,299.3094,293.0057112963205,2.1060777588941355,excellent,0
689,10131000,"CHALK CREEK AT COALVILLE, UT",Non-ref,UT,77005783,0.0002983802054635175,661.0392,647.1043555775186,2.1080208893029995,excellent,0
1388,05356500,"CHIPPEWA RIVER NEAR BRUCE, WI",Non-ref,WI,74009402,0.0004336826198243412,4268.439,4358.654355781435,2.113544454575419,excellent,0
687,10129500,"WEBER RIVER NEAR WANSHIP, UT",Non-ref,UT,77006887,8.197000001075594e-05,847.077,864.9997535995157,2.1158352309784894,excellent,0
2837,01467150,COOPER RIVER AT HADDONFIELD NJ,Non-ref,NJ,73005997,2.3570378718514554e-09,46.98304,47.98038675608049,2.122780382198532,excellent,0
2402,02016500,"JAMES RIVER AT LICK RUN, VA",Non-ref,VA,73007865,0.000521188927224256,3558.252,3633.796099325349,2.12306771204932,excellent,0
1209,06811500,"LITTLE NEMAHA RIVER AT AUBURN, NE",Non-ref,NE,74030766,0.0005067645738977069,2051.853,2095.4231741497338,2.123454952656633,excellent,0
2227,03524000,"CLINCH RIVER AT CLEVELAND, VA",Non-ref,VA,74053963,0.0006902633333112362,1381.823,1411.1929948138854,2.1254527398867538,excellent,0
474,10327500,"HUMBOLDT RV AT COMUS, NV",Non-ref,NV,77000683,0.00024184701834286572,31195.85,31859.042463581547,2.125899642361239,excellent,0
2193,03179000,"BLUESTONE RIVER NEAR PIPESTEM, WV",Non-ref,WV,74046879,0.0007370008988371897,1024.424,1046.2823719084352,2.1337231369467307,excellent,0
396,12462500,"WENATCHEE RIVER AT MONITOR, WA",Non-ref,WA,78015681,0.00016319317402237548,3372.32,3444.335500872947,2.1354883543953904,excellent,0
1332,06903900,"Chariton River near Rathbun, IA",Non-ref,IA,74030675,0.0002055733333037324,1407.987,1438.0561030076176,2.135609420230266,excellent,0
707,10219000,"SEVIER RIVER NEAR JUAB, UT",Non-ref,UT,77005774,0.00031971000002783967,13101.59,13384.097937765559,2.1562874259197424,excellent,0
363,12189500,"SAUK RIVER NEAR SAUK, WA",Ref,WA,78014127,0.0004040950263032405,1855.317,1895.3233174012626,2.156306302441176,excellent,0
251,10340500,PROSSER C BL PROSSER C DAM NR TRUCKEE CA,Non-ref,CA,77008056,0.00057979691929985,138.3831,141.37383131562828,2.161196934906261,excellent,0
1352,06921350,"Pomme de Terre River near Hermitage, MO",Non-ref,MO,74046746,0.0002277766666551884,1635.647,1671.0162841382419,2.1624032653892886,excellent,0
3132,01049500,"Cobbosseecontee Stream at Gardiner, Maine",Non-ref,ME,73000681,0.00033783676386765776,561.3147,573.4772866312823,2.1668035116989164,excellent,0
187,14076500,"DESCHUTES RIVER NEAR CULVER, OREG.",Non-ref,OR,78021871,0.0003959966666826631,6943.026,6792.495885153798,2.168076496418164,excellent,0
2375,01632082,"LINVILLE CREEK AT BROADWAY, VA",Non-ref,VA,73007387,2.3716666674999942e-05,115.9146,118.43321679654258,2.172821022151298,excellent,0
1978,02382500,"COOSAWATTEE RIVER AT CARTERS, GA",Non-ref,GA,73011684,8.973420754386056e-05,1351.068,1380.4842829087688,2.1772614634325462,excellent,0
2365,01605500,"SOUTH BRANCH POTOMAC RIVER AT FRANKLIN, WV",Ref,WV,73006896,0.00031992999998919913,463.8492,473.995001390262,2.187306001662183,excellent,0
1040,06353000,"CEDAR CREEK NR RALEIGH, ND",Ref,ND,74004483,0.0002912431410361578,4526.511,4625.5706800670705,2.1884334328817507,excellent,0
2840,01471000,"Tulpehocken Creek near Reading, PA",Non-ref,PA,73005421,0.00017686390515611597,557.1,569.3095382511527,2.1916241700148458,excellent,0
189,14091500,"METOLIUS RIVER NEAR GRANDVIEW, OR",Non-ref,OR,78022273,0.0004391666666663241,818.0802,836.0655948713904,2.1984879809327302,excellent,0
1925,04181500,"ST. MARYS RIVER AT DECATUR, IND.",Non-ref,IN,72059495,0.00023034333337790258,1490.114,1522.9489852861966,2.2035216960713457,excellent,0
2842,01472000,"Schuylkill River at Pottstown, PA",Non-ref,PA,73005310,9.643333332576276e-05,2971.815,3037.5389137068178,2.211574869459159,excellent,0
2464,02136000,"BLACK RIVER AT KINGSTREE, SC",Non-ref,SC,73011566,0.0002263236674348346,3211.417,3140.385887553617,2.2118308661373733,excellent,0
1886,04146063,"SOUTH BRANCH FLINT RIVER NEAR COLUMBIAVILLE,MI",Non-ref,MI,72055704,5.191333333698367e-05,560.8962,573.3048925989739,2.212297497999426,excellent,0
662,13066000,BLACKFOOT RIVER NR SHELLEY ID,Non-ref,ID,78024156,0.00039284024336762443,2324.469,2375.9326308084546,2.213995145061284,excellent,0
2096,03512000,"OCONALUFTEE RIVER AT BIRDTOWN, NC",Non-ref,NC,74061518,0.00027777666670658624,476.0343,486.584910329176,2.2163550670983243,excellent,0
1103,05053000,"WILD RICE RIVER NR ABERCROMBIE, ND",Non-ref,ND,71048319,0.0007019566868213232,5414.643,5535.019816196687,2.223171799076823,excellent,0
618,09512800,"AGUA FRIA RIVER NEAR ROCK SPRINGS, AZ.",Non-ref,AZ,77027894,0.0006965096075560999,2875.631,2940.1008841469256,2.2419386961305463,excellent,0
948,08265000,"RED RIVER NEAR QUESTA, NM",Non-ref,NM,75000198,2.6176666679589292e-05,290.1681,296.69057791085413,2.2478273493379013,excellent,0
852,09147500,"UNCOMPAHGRE RIVER AT COLONA, CO.",Non-ref,CO,77014692,0.00033715333331940656,1159.221,1185.321542820335,2.2515588330728153,excellent,0
1931,04191500,Auglaize River near Defiance OH,Non-ref,OH,72058054,4.8950000000047567e-05,6038.764,5902.77296640174,2.25196801196835,excellent,0
204,14163900,"MCKENZIE RIVER NEAR WALTERVILLE, OR",Non-ref,OR,78021947,0.0009461088732153973,2808.228,2871.551993479585,2.2549448791047135,excellent,0
2321,03020500,"Oil Creek at Rouseville, PA",Non-ref,PA,74030115,0.000275675006710019,730.5574,747.0832183223301,2.262083488899039,excellent,0
1681,03346000,"NORTH FORK EMBARRAS RIVER NEAR OBLONG, IL",Ref,IL,74038919,0.0002487358106857878,814.6935,833.1299084510276,2.2629870559943908,excellent,0
1365,07346070,"Little Cypress Ck nr Jefferson, TX",Non-ref,TX,74067692,0.00041997999999665586,1808.583,1849.6616565735294,2.2713171899508793,excellent,0
1475,04040000,"ONTONAGON RIVER NEAR ROCKLAND, MI",Non-ref,MI,72040301,0.0007741999999950622,3494.206,3573.6132710945412,2.272541203768212,excellent,0
2130,02344700,"LINE CREEK NEAR SENOIA, GA",Non-ref,GA,73015340,0.00019642247873005795,259.4079,265.3318001681301,2.2836236553050635,excellent,0
